variables,type,units,values,description
blade.ps.layer_8_opt,input,m,"[0.         0.         0.         0.05972906 0.0570197  0.05431034
 0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
 0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
 0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
 0.         0.         0.         0.         0.         0.        ]",
blade.ps.s_opt_layer_9,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_9_opt,input,m,"[0.         0.         0.         0.05972906 0.0570197  0.05431034
 0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
 0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
 0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
 0.         0.         0.         0.         0.         0.        ]",
blade.ps.s_opt_layer_10,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_10_opt,input,m,"[0.         0.         0.         0.05972906 0.0570197  0.05431034
 0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
 0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
 0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
 0.         0.         0.         0.         0.         0.        ]",
blade.ps.s_opt_layer_11,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_11_opt,input,m,"[0.05       0.04081969 0.03226966 0.02415612 0.01564759 0.00867322
 0.00473378 0.00312627 0.00227767 0.00203461 0.00200053 0.00200002
 0.002      0.002      0.002      0.002      0.002      0.002
 0.002      0.002      0.002      0.002      0.002      0.002
 0.00180323 0.00131224 0.00104021 0.00100135 0.001      0.001     ]",
blade.ps.s_opt_layer_12,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_12_opt,input,m,"[0.         0.         0.         0.00199391 0.00193306 0.00187221
 0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
 0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
 0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
 0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]",
blade.ps.s_opt_layer_13,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_13_opt,input,m,"[0.         0.         0.         0.04284584 0.04130426 0.03976268
 0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
 0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
 0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
 0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]",
blade.ps.s_opt_layer_14,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_14_opt,input,m,"[0.         0.         0.         0.00199391 0.00193306 0.00187221
 0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
 0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
 0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
 0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]",
blade.ps.s_opt_layer_15,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_15_opt,input,m,"[0.         0.         0.         0.00199391 0.00193306 0.00187221
 0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
 0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
 0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
 0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]",
blade.ps.s_opt_layer_16,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_16_opt,input,m,"[0.         0.         0.         0.04284584 0.04130426 0.03976268
 0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
 0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
 0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
 0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]",
blade.ps.s_opt_layer_17,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_17_opt,input,m,"[0.         0.         0.         0.00199391 0.00193306 0.00187221
 0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
 0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
 0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
 0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]",
high_level_tower_props.tower_ref_axis_user,input,m,"[[  0.   0.  15.]
 [  0.   0.  50.]
 [  0.   0. 100.]
 [  0.   0. 130.]
 [  0.   0. 158.]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
high_level_tower_props.distance_tt_hub,input,m,[5.614],Vertical distance from tower top to hub center.
high_level_tower_props.hub_height_user,input,m,[161.],Height of the hub specified by the user.
hub.diameter,output,m,[10.],
materials.rho_fiber,output,kg/m**3,"[   0.     0.     0.     0.  2535.5 1800.  2535.5 2535.5    0.     0.
    0. ]",1D array of the density of the fibers of the materials.
materials.rho,output,kg/m**3,[1235. 7800. 7850. 7200. 1940. 1220. 1940. 1940.  130. 1150. 1100.],"1D array of the density of the materials. For composites, this is the density of the laminate."
materials.rho_area_dry,output,kg/m**2,"[0.         0.         0.         0.         7.22716222 1.
 1.44543244 1.44543244 0.         0.         0.        ]",1D array of the dry aerial density of the composite fabrics. Non-composite materials are kept at 0.
materials.ply_t_from_yaml,output,m,"[0.0005     0.         0.         0.         0.005      0.00515873
 0.001      0.001      0.         0.         0.        ]",1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
materials.fvf_from_yaml,output,,"[0.         0.         0.         0.         0.57       0.10769231
 0.57       0.57       0.         0.         0.        ]",1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
materials.fwf_from_yaml,output,,"[0.         0.         0.         0.         0.74506827 0.15889029
 0.74506827 0.74506827 0.         0.         0.        ]",1D array of the non-dimensional fiber weight- fraction of the composite materials. Non-composite materials are kept at 0.
materials.name,output,Unavailable,"['Gelcoat', 'steel', 'steel_drive', 'cast_iron', 'glass_uni', 'CarbonUD', 'glass_biax', 'glass_triax', 'medium_density_foam', 'resin', 'adhesive']",1D array of names of materials.
materials.component_id,output,Unavailable,[ 0. -1. -1. -1.  5.  4.  3.  2.  1. -1. -1.],"1D array of flags to set whether a material is used in a blade: 0 - coating, 1 - sandwich filler , 2 - shell skin, 3 - shear webs, 4 - spar caps, 5 - TE/LE reinf."
monopile.ref_axis,input,m,"[[  0.   0. -50.]
 [  0.   0. -20.]
 [  0.   0. -15.]
 [  0.   0. -10.]
 [  0.   0.   0.]
 [  0.   0.  10.]
 [  0.   0.  15.]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
financese.tcc_per_kW,intermediate,USD/kW,[937.96784892],
financese.bos_per_kW,intermediate,USD/kW,[3076.34317776],
financese.turbine_aep,intermediate,kW*h,[97534839.5835982],
orbit.site_mean_windspeed,intermediate,m/s,[10.],Mean windspeed of the site.
orbit.turbine_rated_windspeed,intermediate,m/s,[11.4562136],Rated windspeed of the turbine.
orbit.turbine_capex,intermediate,USD/kW,[937.96784892],Turbine CAPEX
orbit.hub_height,intermediate,m,[161.],Turbine hub height.
orbit.turbine_rotor_diameter,intermediate,m,[270.],Turbine rotor diameter.
orbit.tower_mass,intermediate,t,[1363.8169586],mass of the total tower.
orbit.tower_length,intermediate,m,[140.386],Total length of the tower.
orbit.nacelle_mass,intermediate,t,[687.52015925],mass of the rotor nacelle assembly (RNA).
orbit.blade_mass,intermediate,t,[79.26702689],mass of an individual blade.
orbit.monopile_length,intermediate,m,[65.],Length of monopile (including pile).
orbit.monopile_mass,intermediate,t,[1398.88210845],mass of an individual monopile.
orbit.monopile_cost,intermediate,USD,[3711194.24507668],Monopile unit cost.
outputs_2_screen.aep,intermediate,GW*h,[97.53483958],
outputs_2_screen.blade_mass,intermediate,kg,[79267.02689016],
outputs_2_screen.lcoe,intermediate,USD/MW/h,[87.2813711],
outputs_2_screen.tip_deflection,intermediate,m,[22.802675],
drivese.bear1.D_bearing,intermediate,m,[0.3],
drivese.bear2.D_bearing,intermediate,m,[0.3],
drivese.rotor_diameter,intermediate,m,[270.],
drivese.rated_torque,intermediate,N*m,[29440070.5489963],
drivese.s_rotor,output,m,[2.3],
drivese.s_gearbox,output,m,[0.],
drivese.lss_spring_constant,output,N*m/rad,[5.11409396e+10],
drivese.blades_I,intermediate,kg*m**2,"[5.49199065e+08 2.74599532e+08 2.74599532e+08 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
drivese.hub_system_I,output,kg*m**2,"[2089018.80383874 1356231.59610663 1356231.59610663       0.
       0.               0.        ]",
drivese.generator.u_allow_s,output,m,[0.00087146],
drivese.generator.u_as,output,m,[0.00365999],
drivese.generator.z_allow_s,output,m,[0.],
drivese.generator.z_as,output,m,[0.],
drivese.generator.y_allow_s,output,m,[0.02400269],
drivese.generator.y_as,output,m,[0.03276089],
drivese.generator.b_allow_s,output,m,[0.],
drivese.generator.u_allow_r,output,m,[0.00087146],
drivese.generator.u_ar,output,m,[0.00120579],
drivese.generator.y_allow_r,output,m,[0.02425382],
drivese.generator.y_ar,output,m,[0.03531736],
drivese.generator.z_allow_r,output,m,[0.],
drivese.generator.z_ar,output,m,[0.],
drivese.generator.b_allow_r,output,m,[0.],
drivese.generator.TC1,output,m**3,[78.09221255],
drivese.generator.TC2r,output,m**3,[68.35333691],
drivese.generator.TC2s,output,m**3,[62.82286505],
drivese.generator.B_g,output,T,[1.38963289],
drivese.generator.B_smax,output,T,[0.03341583],
drivese.generator.K_rad,output,,[0.2184466],
drivese.generator.D_ratio,output,,[0.],
drivese.generator.shaft_rpm,intermediate,rpm,"[5.         5.09145789 5.18291579 5.27437368 5.36583157 5.45728947
 5.54874736 5.64020526 5.73166315 5.82312104 5.91457894 6.00603683
 6.09749472 6.18895262 6.28041051 6.3718684  6.4633263  6.55478419
 6.64624208 6.73769998]",
drivese.generator.eandm_efficiency,output,,"[0.98623481 0.98560405 0.98503494 0.98452097 0.98405641 0.98360431
 0.98322203 0.98284023 0.98252477 0.98220012 0.98193914 0.98166108
 0.98140247 0.9811615  0.98093654 0.9807261  0.98052886 0.98034359
 0.98016919 0.97995705]",
drivese.generator.Copper,output,kg,[11825.08024878],
drivese.generator.Iron,output,kg,[189977.5506659],
drivese.generator.mass_PM,output,kg,[43625.60079317],
drivese.generator.Structural_mass,output,kg,[127267.08652297],
drivese.generator.E,intermediate,Pa,[2.05e+11],
drivese.generator.G,intermediate,Pa,[8.e+10],
drivese.generator.v,output,,[0.28125],
drivese.generator.P_mech,intermediate,W,[20772039.16719633],
drivese.generator.y_sh,intermediate,m,[0.00010202],
drivese.generator.theta_sh,intermediate,rad,[0.00017418],
drivese.generator.y_bd,intermediate,m,[0.00135015],
drivese.generator.theta_bd,intermediate,rad,[0.0002981],
drivese.generator.R_out,output,m,[5.30871922],
drivese.generator_stator_mass,output,kg,[242346.06860154],
drivese.generator_rotor_mass,output,kg,[130349.24962928],
drivese.generator_mass,output,kg,[372695.31823082],
drivese.pitch_mass,output,kg,[58899.10670108],
drivese.pitch_cost,output,USD,[0.],
drivese.pitch_I,output,kg*m**2,"[1472477.66752697  736238.83376348  736238.83376348       0.
       0.               0.        ]",
drivese.hub_mass,output,kg,[30224.77549275],
drivese.hub_cost,output,USD,[15112.38774637],
drivese.hub_cm,output,m,[4.19015632],
drivese.hub_I,output,kg*m**2,"[503746.25821242 503746.25821242 503746.25821242      0.
      0.              0.        ]",
drivese.spinner_mass,output,kg,[5593.13445121],
drivese.spinner_cost,output,kg,[9786.91876915],
drivese.spinner_cm,output,m,[5.],
drivese.spinner_I,output,kg*m**2,"[112794.87809936 112794.87809936 112794.87809936      0.
      0.              0.        ]",
drivese.hub_shell.rho,intermediate,kg/m**3,[7200.],
drivese.max_torque,output,N*m,[77499708.85547753],
drivese.hub_shell.Xy,intermediate,Pa,[2.65e+08],
drivese.hub_shell.metal_cost,intermediate,USD/kg,[0.5],
drivese.blade_root_diameter,intermediate,m,[5.],
drivese.rated_rpm,intermediate,rpm,[6.73769998],
drivese.blade_mass,intermediate,kg,[79267.02689016],
drivese.pitch_system.rho,intermediate,kg/m**3,[7850.],
drivese.pitch_system.Xy,intermediate,Pa,[4.85e+08],
drivese.pitch_system.BRFM,intermediate,N*m,[-1.28548314e+08],
drivese.spinner_gust_ws,intermediate,m/s,[70.],
drivese.spinner.composite_Xt,intermediate,Pa,[38100000.],
drivese.spinner.composite_rho,intermediate,kg/m**3,[1940.],
drivese.spinner.Xy,intermediate,Pa,[4.85e+08],
drivese.spinner.metal_rho,intermediate,kg/m**3,[7850.],
drivese.spinner.composite_cost,intermediate,USD/kg,[1.87],
drivese.spinner.metal_cost,intermediate,USD/kg,[0.9],
drivese.lss_rho,output,kg/m**3,[7850.],
drivese.bedplate_rho,output,kg/m**3,[7850.],
drivese.s_lss,output,m,[0.3 0.8 1.3 2.3 3.3],
drivese.hub_system_mass,output,kg,[94717.01664503],
drivese.hub_system_cm,output,m,[4.2379784],
drivese.F_hub,intermediate,N,"[[4554998.12725405]
 [  18881.56429097]
 [  45087.70255123]]",
drivese.M_hub,intermediate,N*m,"[[99265157.24848835]
 [ 2904050.87943448]
 [12856961.7719253 ]]",
drivese.s_mb1,output,m,[1.3],
drivese.s_mb2,output,m,[0.3],
drivese.generator_rotor_I,output,kg*m**2,[1836783.84560065  972876.63394496  972876.63394496],
drivese.gearbox_mass,output,kg,[0.],
drivese.gearbox_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_mass,output,kg,[35916.88606978],
drivese.brake_I,output,kg*m**2,[32729.26243108 16364.63121554 16364.63121554],
drivese.carrier_mass,output,kg,[0.],
drivese.carrier_I,output,kg*m**2,[0. 0. 0.],
drivese.lss_E,output,Pa,[2.05e+11],
drivese.lss_G,output,Pa,[8.e+10],
drivese.lss_Xy,output,Pa,[4.85e+08],
drivese.H_bedplate,output,m,[4.74641375],
drivese.L_bedplate,output,m,[3.77676827],
drivese.R_generator,intermediate,m,[5.30871922],
drivese.generator_cm,intermediate,m,[1.225],
drivese.rho_fiberglass,intermediate,kg/m**3,[1940.],
drivese.rho_castiron,intermediate,kg/m**3,[7200.],
drivese.mb1_mass,intermediate,kg,[48092.00178654],
drivese.mb1_cm,intermediate,m,[1.3],
drivese.mb1_I,intermediate,kg*m**2,[59002.87469186 29771.95485598 29771.95485598],
drivese.mb2_mass,intermediate,kg,[13479.28387693],
drivese.mb2_cm,intermediate,m,[0.3],
drivese.mb2_I,intermediate,kg*m**2,[16537.39640651  8344.51917506  8344.51917506],
drivese.gearbox_cm,intermediate,m,[0.],
drivese.hss_mass,output,kg,[0.],
drivese.hss_cm,output,m,[0.],
drivese.hss_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_cm,output,m,[2.3],
drivese.generator_I,output,kg*m**2,[5251742.85087387 2781654.42239714 2781654.42239714],
drivese.generator_stator_I,output,kg*m**2,[3414959.00527322 1808777.78845218 1808777.78845218],
drivese.nose_mass,output,kg,[6732.59013628],
drivese.nose_cm,output,m,[0.65],
drivese.nose_I,output,kg*m**2,[7439.51210058 4667.92916115 4667.92916115],
drivese.lss_mass,output,kg,[21455.50702769],
drivese.lss_cm,output,m,[1.8],
drivese.lss_I,output,kg*m**2,[45163.84229329 38673.55141741 38673.55141741],
drivese.converter_mass,output,kg,[15877.6],
drivese.converter_cm,output,m,[0.    5.025 2.025],
drivese.converter_I,output,kg*m**2,[43405.389 43405.389 43405.389],
drivese.transformer_mass,output,kg,[40210.],
drivese.transformer_cm,output,m,[ 0.    -5.025  2.025],
drivese.transformer_I,output,kg*m**2,[109924.0875 109924.0875 109924.0875],
drivese.yaw_mass,output,kg,[27010.98026542],
drivese.yaw_cm,output,m,[0. 0. 0.],
drivese.yaw_I,output,kg*m**2,[0. 0. 0.],
drivese.bedplate_mass,output,kg,[33954.33597653],
drivese.bedplate_cm,output,m,[-0.88533715  0.          2.40314516],
drivese.bedplate_I,output,kg*m**2,"[388100.94902959 426951.50388173 247988.45095814      0.
  87515.58729723      0.        ]",
drivese.hvac_mass,output,kg,[12508.37496801],
drivese.hvac_cm,output,m,[1.225],
drivese.hvac_I,output,m,[198290.96664513  99145.48332256  99145.48332256],
drivese.platform_mass,output,kg,[41472.],
drivese.platform_cm,output,m,[0. 0. 0.],
drivese.platform_I,output,m,[497669.5296 497669.5296 995328.    ],
drivese.cover_mass,output,kg,[18115.28091561],
drivese.cover_cm,output,m,[-0.18883841  0.          5.83959114],
drivese.cover_I,output,m,[1409.27009995  954.89434044  954.89434044],
drivese.x_bedplate,output,m,"[ 0.         -0.03844206 -0.15298565 -0.34129901 -0.59954862 -0.92247726
 -1.30351103 -1.73489318 -2.20784203 -2.71272969 -3.2392781  -3.77676827]",
drivese.constr_height,output,m,[4.74641375],
drivese.s_nose,output,m,[0.   0.15 0.3  0.8  1.3 ],
drivese.z_bedplate,output,m,"[0.         0.67548511 1.33721928 1.97173153 2.56610501 3.10824
 3.58710017 3.99293734 4.31748981 4.55415065 4.69810211 4.74641375]",
drivese.x_bedplate_inner,output,m,"[-3.         -3.00790638 -3.03146457 -3.070195   -3.12330922 -3.18972598
 -3.26809323 -3.35681564 -3.45408707 -3.55792736 -3.66622262 -3.77676827]",
drivese.z_bedplate_inner,output,m,"[0.         0.51893878 1.02731347 1.51477502 1.97140011 2.38789319
 2.75577564 3.06755845 3.31689462 3.49870838 3.60929852 3.64641375]",
drivese.x_bedplate_outer,output,m,"[ 3.          2.93102227  2.72549327  2.38759697  1.92421198  1.34477147
  0.66107117 -0.11297073 -0.96159699 -1.86753202 -2.81233359 -3.77676827]",
drivese.z_bedplate_outer,output,m,"[0.         0.83203143 1.6471251  2.42868805 3.16080991 3.8285868
 4.41842471 4.91831623 5.31808501 5.60959292 5.78690569 5.84641375]",
drivese.D_bedplate,output,m,"[6.         5.94717584 5.79022711 5.53378083 5.1857657  4.75786351
 4.26646632 3.73467992 3.19644643 2.70430582 2.33903815 2.2       ]",
drivese.t_bedplate,output,m,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05],
drivese.mb1_max_defl_ang,intermediate,rad,[0.00872665],
drivese.mb2_max_defl_ang,intermediate,rad,[0.078],
drivese.s_stator,output,m,[0.15],
drivese.F_mb1,output,N,"[[ 4265487.03165888]
 [   18881.56429097]
 [-2709426.37674501]]",
drivese.F_mb2,output,N,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb1,output,N*m,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb2,output,N*m,"[[      -0.        ]
 [ 3860895.76357937]
 [12820343.88988061]]",
drivese.other_mass,output,kg,[155194.23614904],
drivese.bedplate_E,output,Pa,[2.05e+11],
drivese.bedplate_G,output,Pa,[8.e+10],
drivese.bedplate_Xy,output,Pa,[4.85e+08],
drivese.L_drive,output,m,[3.3],
drivese.shaft_start,output,m,[-3.77676827  0.          4.74641375],
drivese.blades_mass,intermediate,kg,[237801.08067048],
drivese.nacelle_mass,output,kg,[687520.1592536],
drivese.blades_cm,intermediate,m,[2.97233054],
drivese.nacelle_cm,output,m,[-3.81568779 -0.17784251  4.06565457],
drivese.nacelle_I_TT,output,kg*m**2,"[2.12427632e+07 3.04609890e+07 1.90207612e+07 7.49566627e+02
 1.25396908e+07 2.46798707e+05]",
drivese.yaw.rho,intermediate,kg/m**3,[7850.],
fixedse.env.distLoads.windLoads_Px,intermediate,N/m,"[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.          796.42386983  940.82495745
 1038.43078066 1078.44674535 1114.50700459 1147.44032523]",
fixedse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         103.41368801 122.13080663
 134.6130386  139.68647471 144.23558636 148.37100206]",
fixedse.env.distLoads.windLoads_z,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
fixedse.env.distLoads.waveLoads_Px,intermediate,N/m,"[     0.              0.              0.          76069.22818689
  76419.81487525  77475.80310771  79250.00595527  81764.21915156
  85049.92502601  89149.36708317 100022.09247963 115010.75107985
 135096.15327474      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.distLoads.waveLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_qdyn,intermediate,N/m**2,"[     0.              0.              0.         215074.03703686
 198385.21636611 181824.40881455 165393.70619294 149096.63154741
 132938.19513974 116924.97472565  85368.99861158  54517.47521521
  24494.41918693      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.distLoads.waveLoads_z,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.waveLoads_beta,intermediate,deg,[0.],
fixedse.z_global,output,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.waveLoads.U,intermediate,m/s,"[0.         0.         0.         1.1006516  1.10542853 1.11980079
 1.14389313 1.17791467 1.22216074 1.2770154  1.42055127 1.61351678
 1.86262639 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.A,intermediate,m/s**2,"[0.         0.         0.         0.7318093  0.73498543 0.74454136
 0.76056005 0.78318055 0.8125992  0.84907136 0.94450655 1.07280687
 1.23843669 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.p,intermediate,N/m**2,"[     0.              0.              0.         214453.17714555
 197758.95559944 181181.75749242 164723.10430788 148385.54652143
 132172.68573952 116089.20596202  84334.79108333  53183.21405341
  22716.363445        0.              0.              0.
      0.              0.              0.        ]",
fixedse.outer_diameter_full,output,m,"[11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11.
 11.]",
fixedse.env.Uref,intermediate,m/s,[20.69234079],
fixedse.wind_reference_height,intermediate,m,[161.],
fixedse.env.windLoads.U,intermediate,m/s,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         12.99379368 14.12080859 14.82485715 15.10164066 15.34557498
 15.56400883]",
fixedse.joint1,output,m,[  0.   0. -50.],
fixedse.joint2,output,m,[ 0.  0. 15.],
fixedse.s_full,output,m,"[0.         0.15384615 0.30769231 0.46153846 0.48717949 0.51282051
 0.53846154 0.56410256 0.58974359 0.61538462 0.66666667 0.71794872
 0.76923077 0.82051282 0.87179487 0.92307692 0.94871795 0.97435897
 1.        ]",
fixedse.g2e.Px_global,intermediate,N/m,"[     0.              0.              0.          76069.22818689
  76419.81487525  77475.80310771  79250.00595527  81764.21915156
  85049.92502601  89149.36708317 100022.09247963 115010.75107985
 135096.15327474    796.42386983    940.82495745   1038.43078066
   1078.44674535   1114.50700459   1147.44032523]",
fixedse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
